Company_id,Year,R&D_investemetn,net_sales,operating_profits,employees
1457,2013,14.78708,546.8616,62.2642,3385.0
1457,2014,41.05508,566.4992,71.53032,3690.0
1458,2011,59.04782,27.89143,-90.40108,326.0
1458,2012,38.4548,21.40103,-77.70197,342.0
1458,2013,35.59919,23.21142,-63.86868,318.0
1458,2014,39.72488,49.90855,-51.77001,344.0
1459,2011,62.57801,195.9681,38.38974,493.0
1459,2012,82.92641,172.7666,68.72412,1085.0
1459,2013,71.37218,139.042,48.36584,525.0
1459,2014,30.86976,229.6408,148.6483,203.0
1460,2011,30.165540000000004,139.4003,-5.37023,520.0
1460,2012,34.9691,185.3586,-2.584629,603.0
1460,2013,38.94982,206.1938,-18.92759,691.0
1460,2014,52.13077,252.1414,-20.94143,772.0
1461,2011,37.96143,64.26897,16.3652,
1461,2012,40.94965,59.33775,8.941598,57.0
1461,2013,65.24995,8.673911,-69.26856,70.0
1461,2014,101.8359,7.927679,-113.3069,99.0
1462,2011,24.23358,17.65422,-41.91333,96.0
1462,2012,26.2433,15.16431,-43.59688,112.0
1462,2013,34.2484,0.298987,-50.81375,92.0
1462,2014,38.21759,1.008154,-56.63781,97.0
1463,2011,283.0078,3341.651,83.43625,15000.0
1463,2012,331.274,3370.479,100.5683,16000.0
1463,2013,346.6764,3296.926,137.7975,17000.0
1463,2014,385.4705,3676.5490000000004,458.9406,19000.0
1464,2011,76.59990999999998,7034.837,1975.948,5450.0
1464,2012,60.95047,6839.631,1946.297,5050.0
1464,2013,70.01067,6783.623,2579.688,5290.0
1464,2014,72.48164,6977.181,2084.671,5400.0
1465,2011,86.8923,1761.079,242.8851,1625.0
1465,2012,97.06362,1821.824,295.2251,1710.0
1465,2013,112.48899999999999,1878.226,289.7989,1789.0
1465,2014,114.6388,1923.568,298.7561,1866.0
1466,2011,73.30529,5355.405,94.72032,15000.0
1466,2012,112.8407,5330.695,273.4535,15000.0
1466,2013,146.6106,5016.882,875.5452,15000.0
1466,2014,93.89667,5041.592,168.8493,11000.0
1467,2011,35.85699000000001,159.9604,-46.03078,2790.0
1467,2012,65.28783,333.2747,-133.3794,2782.0
1467,2013,52.89347,321.9428,-70.53534000000002,1294.0
1467,2014,38.23324,281.0937,-38.69284,1233.0
1468,2011,13.7155,75.18157999999998,15.26809,
1468,2012,19.94316,98.89296,6.996949,
1468,2013,26.1494,116.7432,-9.322127,591.0
1468,2014,40.11447,147.8518,-27.26957,704.0
1469,2011,17.38384,98.39459,8.852784,482.0
1469,2012,22.32377,114.3539,4.950858,575.0
1469,2013,24.89332,136.9392,-0.19603,613.0
1469,2014,29.3353,182.8152,7.155091,804.0
1470,2011,5.99209,27.72258,-12.94291,
1470,2012,13.608429999999998,68.62363,-27.40465,416.0
1470,2013,54.39088,133.0631,-141.8482,1678.0
1470,2014,167.356,350.5986,-391.1274,2500.0
1471,2011,20.4843,264.0794,16.19223,1054.0
1471,2012,32.94208,320.0204,12.05007,1425.0
1471,2013,49.74876,387.4885,2.818547,1721.0
1471,2014,59.827,458.6086,-7.310762,2038.0
1472,2011,319.5781,3056.583,1446.338,3200.0
1472,2012,1152.293,4191.58,443.1264,4619.0
1472,2013,1165.472,6483.812,2309.529,6337.0
1472,2014,2195.864,10267.68,4113.333,9199.0
1473,2011,21.75108,115.1865,36.57028,
1473,2012,45.42869,159.3015,32.86136,
1473,2013,81.20167999999998,297.524,54.48313,750.0
1473,2014,121.0023,481.1018,103.3794,1000.0
1474,2011,11.60695,68.59811,-13.31933,918.0
1474,2012,19.276,113.3077,-14.416429999999998,1387.0
1474,2013,35.49871000000001,191.9017,-6.711141,1984.0
1474,2014,63.03431,310.9594,9.1088,2711.0
1475,2011,69.1096,2350.307,146.1403,21500.0
1475,2012,77.56440999999998,2372.869,108.8007,22400.0
1475,2013,69.1096,2545.54,134.9649,25300.0
1475,2014,83.99798,2671.926,149.841,27000.0
1476,2011,11.7445,,,
1476,2012,22.18515,,,
1476,2013,36.49368,,,
1476,2014,65.16676,475.9326,-80.64241,
1477,2011,9.287534,60.43568,-3.428876,242.0
1477,2012,36.10327,200.7346,-30.95625,1077.0
1477,2013,64.80353,349.7651,-54.58114,1830.0
1477,2014,122.1134,562.1964,-124.0713,2826.0
1478,2011,51.07814,110.7215,-64.61079,1096.0
1478,2012,84.56054,225.399,-97.07845,1750.0
1478,2013,150.0007,386.2431,-126.2515,2600.0
1478,2014,260.9899,648.9248,-177.664,3750.0
1479,2011,34.42548,210.1457,3.204842,755.0
1479,2012,55.48058,326.2555,-15.337279999999998,1147.0
1479,2013,86.32975,492.6931,-61.09378,1722.0
1479,2014,153.0582,764.3946999999998,-109.9876,2637.0
1480,2011,11.85734,17.36594,-41.0625,
1480,2012,23.8827,48.42844,-89.88464,
1480,2013,37.86095,102.2914,-130.7799,972.0
1480,2014,54.69234,178.2719,-137.267,1158.0
1481,2011,21.23959,87.41943999999998,-18.70932,840.0
1481,2012,31.52045,120.9224,-30.77175,783.0
1481,2013,35.56954000000001,138.4935,-29.92503,799.0
1481,2014,35.66014,157.4672,-21.85733,826.0
1482,2011,19.51278,,-31.62753,33.0
1482,2012,20.72645,,-48.79414,98.0
1482,2013,24.53503,39.98515,-51.34912,217.0
1482,2014,31.28653,130.4447,-21.98912,295.0
1483,2011,174.6149,3608.432,280.8663,17500.0
1483,2012,152.3762,2312.823,286.6319,17000.0
1483,2013,336.8749000000001,2274.111,332.7566,
1483,2014,360.7609,2313.647,70.83433,
1484,2011,24.37277,141.6835,-29.7323,
1484,2012,30.56995,175.7136,-37.27451,605.0
1484,2013,34.54738,210.5056,-42.03194,639.0
1484,2014,40.67702,251.078,-53.07138,709.0
1485,2011,38.75791,3652.3259999999996,368.2784,53300.0
1485,2012,39.80148,3727.633,362.5029,51500.0
1485,2013,42.26668,3811.712,424.7127,49700.0
1485,2014,52.111,4385.753,463.525,59500.0
1486,2011,60.95047,4806.851,-47.77199,41100.0
1486,2012,60.95047,5311.751,355.8189,40000.0
1486,2013,37.06447,4740.134,187.7933,22000.0
1486,2014,30.47523,4170.165,-173.7912,19000.0
1487,2011,11.05242,,-16.6085,10.0
1487,2012,24.12815,,-31.49245,18.0
1487,2013,41.70165,,-51.32277,25.0
1487,2014,68.58904,,-77.65254,35.0
1488,2011,21.94299,44.38512,-32.72711,
1488,2012,44.42795,60.78409,-89.69190999999998,
1488,2013,60.73879,88.6714,-116.618,182.0
1488,2014,42.90501,65.04815,-94.2253,329.0
1489,2011,64.24509,1813.771,69.26939,5660.0
1489,2012,62.26831,1805.205,1292.232,5600.0
1489,2013,64.82165,1910.797,585.6187,5100.0
1489,2014,73.0582,2081.541,766.5757,4500.0
1490,2011,115.7425,2278.4,-6.834689,7000.0
1490,2012,109.1013,2774.519,355.4384,5600.0
1490,2013,110.6169,2725.465,375.1131,4850.0
1490,2014,118.5808,2793.685,349.364,4870.0
1491,2011,21.33678,123.1554,-23.64878,298.0
1491,2012,30.04858,178.4679,-25.66591,384.0
1491,2013,28.43586,191.7848,-18.25055,398.0
1491,2014,37.3824,283.2582,-3.647968,539.0
1492,2011,39.67876,267.5775,-10.81377,600.0
1492,2012,41.76178,171.0237,-2.70653,700.0
1492,2013,36.45168,172.4824,-8.020752,750.0
1492,2014,30.21084,142.022,-220.0411,400.0
1493,2011,,,,
1493,2012,15.36364,61.44631,-1.116052,
1493,2013,29.66723,102.975,0.603739,
1493,2014,38.28101,161.0995,-5.148667,685.0
1494,2011,5.931963,85.3949,-0.555143,222.0
1494,2012,13.09364,146.3363,-3.675149,348.0
1494,2013,17.68058,213.4675,-12.47178,600.0
1494,2014,26.49533,243.937,-122.5187,636.0
1495,2011,14.45679,0.152376,-17.64763,
1495,2012,7.984511,6.259778,-11.53364,33.0
1495,2013,17.31487,8.636846,-23.21883,46.0
1495,2014,43.51699,7.493613,-54.16849,55.0
1496,2011,22.11514,885.2396999999999,-37.15672,5110.0
1496,2012,22.96103,930.2524,76.53237,5370.0
1496,2013,27.36264,968.171,-7.872493999999999,
1496,2014,31.08639,1012.409,85.45502,
1497,2011,64.24509,2171.978,144.1396,4750.0
1497,2012,56.83219,1941.355,3.29462,4580.0
1497,2013,57.65585,1975.125,42.83006,
1497,2014,62.59778000000001,2039.37,-83.18916,
1498,2011,25.73345,922.2037,86.39153,
1498,2012,26.18729,949.1083000000001,63.31848,3500.0
1498,2013,26.86104,1023.446,50.22977,
1498,2014,27.64516,1112.274,21.78485,
1499,2011,10.41759,33.29296,-12.99233,
1499,2012,14.94687,78.96545,-9.215052,219.0
1499,2013,26.85856,96.02335,-30.95872,315.0
1499,2014,29.00501,82.76331999999998,-43.72702,265.0
1500,2011,34.01695,372.3744,-18.77933,1000.0
1500,2012,29.65158,365.7028,-9.060205,980.0
1500,2013,32.12254,388.1886,3.953544,1000.0
1500,2014,29.23975,284.9846,-32.61674,960.0
1501,2011,11.44536,,-16.17169,
1501,2012,5.594409,,-11.26854,
1501,2013,27.3577,,-39.06184,38.0
1501,2014,38.81556,33.98318,-66.31493,72.0
1502,2011,6.383326,50.45875,5.467422,
1502,2012,12.55085,106.7029,24.73683,
1502,2013,22.67275,173.0919,32.37294,725.0
1502,2014,34.31017,257.9868,57.62785,951.0
1503,2011,71.75188,337.0586,-44.75247,1100.0
1503,2012,54.52349,260.2536,-58.93663,232.0
1503,2013,44.25004,304.2738,-14.9444,1026.0
1503,2014,45.92041,312.825,-15.78864,1010.0
1504,2011,86.07195,2301.374,305.1642,10902.0
1504,2012,87.63688999999998,2040.523,273.6182,10657.0
1504,2013,103.2863,2240.753,283.9962,10860.0
1504,2014,122.3951,2348.24,294.8685,11409.0
1505,2011,41.51221,1395.93,179.145,
1505,2012,40.77092,1482.826,183.5103,
1505,2013,42.41823,1505.394,214.6445,
1505,2014,44.06554,1507.948,225.1049,8700.0
1506,2011,66.03736,87.56523,-104.9427,
1506,2012,103.6191,261.0435,-63.4898,
1506,2013,509.0122,547.64,-523.7054,2712.0
1506,2014,605.7513,1155.59,-443.8397,3638.0
1507,2011,30.71986,175.8536,7.297583,601.0
1507,2012,32.20903,178.4588,-18.36751,635.0
1507,2013,33.8061,193.1438,-13.09117,666.0
1507,2014,38.83863,210.7082,-17.901319999999995,810.0
1508,2011,,,,
1508,2012,13.35145,62.905,-3.109298,
1508,2013,22.95774,223.2822,-7.375007,
1508,2014,44.94438,613.9796,130.079,
1509,2011,102.9569,5909.725,958.7344,17700.0
1509,2012,105.4278,6632.07,942.2613,20000.0
1509,2013,99.66225,6809.979,1032.04,19400.0
1509,2014,93.07301,6656.779000000001,981.7968,18600.0
1510,2011,460.7435,6246.63,1414.925,29369.0
1510,2012,443.1008,6349.047,1283.16,29600.0
1510,2013,461.2468,6633.717,1331.85,30000.0
1510,2014,503.2532,6956.59,1322.79,30619.0
1511,2011,3085.412,17497.73,5664.275,27000.0
1511,2012,3063.173,14513.62,2148.916,28000.0
1511,2013,2988.22,13495.59,2659.582,28000.0
1511,2014,3426.405,13078.82,2492.38,25000.0
1512,2011,6216.948,53562.28,11045.21,117900.0
1512,2012,6313.315,55369.38,13162.83,127600.0
1512,2013,6739.969,58736.48,13584.05,128100.0
1512,2014,6996.125,61223.1,17937.56,126500.0
1513,2011,157.977,2385.634,670.7023,12100.0
1513,2012,174.4501,2436.454,646.8162,12200.0
1513,2013,254.1799,2511.736,527.6394,13000.0
1513,2014,260.6044,2737.5,647.3104,13900.0
1514,2011,494.1106,8726.953999999998,1592.784,57000.0
1514,2012,538.9175,7776.95,1338.851,60000.0
1514,2013,591.3843000000002,8423.024999999998,1495.016,61000.0
1514,2014,490.4042,9009.55,1659.994,55000.0
1515,2011,6673.252,39574.15,8317.268,86000.0
1515,2012,6868.459,38931.7,8645.083,83000.0
1515,2013,6302.608,36268.0,6823.158,76000.0
1515,2014,6056.335,34788.71,6492.048,70000.0
1516,2011,20.23638,374.4508,53.9354,937.0
1516,2012,28.07016,433.5036,60.92658,1071.0
1516,2013,29.94315,452.3241,22.99233,1072.0
1516,2014,33.30614,419.7,-88.80070999999998,879.0
1517,2011,1481.755,30087.29,2140.679,132000.0
1517,2012,1521.291,31022.96,3425.581,132000.0
1517,2013,1485.874,32167.85,4507.864,131000.0
1517,2014,1558.355,33198.24,4786.259,127000.0
1518,2011,1204.813,3988.22,1071.081,4460.0
1518,2012,1310.382,4535.631,1577.6229999999998,4700.0
1518,2013,1821.348,5348.733,1630.8370000000002,5100.0
1518,2014,1895.56,6317.763,2111.604,6012.0
1519,2011,58.4795,6060.453,83.18916,24000.0
1519,2012,51.06661,5765.585,680.3390000000002,22500.0
1519,2013,51.06661,5738.404000000001,489.2511,22500.0
1519,2014,51.89026,5587.675,488.4274,21100.0
1520,2011,73.20398,3245.024,623.7902,39100.0
1520,2012,76.17162,3535.1809999999996,683.9178000000002,41600.0
1520,2013,85.18322,3800.895,743.5924,44500.0
1520,2014,94.55559,4402.848,863.767,50700.0
1521,2011,14.73107,12.09784,-17.77365,112.0
1521,2012,20.30804,18.18301,-24.43373,137.0
1521,2013,38.79497,17.22674,-43.18753,213.0
1521,2014,61.76506,25.25244,-68.93251,308.0
1522,2011,43.28637,20.83847,-63.27565,150.0
1522,2012,118.7669,0.459599,-168.8987,300.0
1522,2013,133.9296,37.52654,-225.324,307.0
1522,2014,58.40126,86.82312,-131.9454,379.0
1523,2011,38.33126,762.8182,137.5117,819.0
1523,2012,70.82527,864.8434999999998,69.99173,
1523,2013,82.99393999999998,903.9341,-31.27995,
1523,2014,98.09319,1077.852,23.81022,
1524,2011,64.82165,1166.213,89.44893,5500.0
1524,2012,43.15952,1406.885,126.3487,6600.0
1524,2013,40.35909,1593.772,260.5221,4400.0
1524,2014,46.7836,1653.652,193.3118,4600.0
1525,2011,32.89349,334.9302,40.60537,1437.0
1525,2012,39.005,408.4093,66.98127,1740.0
1525,2013,45.41139,482.9419,83.04584,1973.0
1525,2014,52.8317,500.4058,32.07642,2287.0
1526,2011,23.88599,5122.31,536.1994,11100.0
1526,2012,30.47523,5380.114,579.8531,11200.0
1526,2013,30.47523,5212.089,504.9005,11300.0
1526,2014,30.47523,4668.477,501.6059,11400.0
1527,2011,29.89703,154.1849,17.68552,564.0
1527,2012,32.39517,179.9571,28.223359999999996,651.0
1527,2013,32.94126,145.1593,5.439417,615.0
1527,2014,32.57967,149.2611,-1.078164,586.0
1528,2011,17.4096,1.224775,-22.71064,
1528,2012,40.57489,38.04462,-18.35021,57.0
1528,2013,37.8733,3.914832,-51.24946,64.0
1528,2014,40.46205,0.658924,-52.50306,50.0
1529,2011,414.2985,4568.814,82.36549999999998,18588.0
1529,2012,411.0038,4133.924,197.6772,16951.0
1529,2013,378.0576,3770.692,284.9846,14538.0
1529,2014,312.9889,3600.196,298.1631,
1530,2011,7.924405,1.486804,-11.39153,
1530,2012,11.3141,2.014751,-15.57826,25.0
1530,2013,21.6785,1.335664,-32.49461,50.0
1530,2014,64.71368,1.434494,-93.21322,136.0
1531,2011,46.78854,5008.471,907.0352,13800.0
1531,2012,47.96884,5472.571,1011.6060000000001,14200.0
1531,2013,61.74118000000001,5885.903,1128.799,14800.0
1531,2014,59.62933,6112.976,1182.476,22450.0
1532,2011,40.13836,1229.328,194.0325,11500.0
1532,2012,46.35366,1277.496,-77.70197,11600.0
1532,2013,53.57464,1397.142,223.7978,11400.0
1532,2014,50.2759,1515.387,249.3459,11700.0
1533,2011,23.96836,982.0438,98.09731,6300.0
1533,2012,27.345340000000004,1043.077,112.9231,6700.0
1533,2013,31.21652,1127.089,133.3497,6900.0
1533,2014,30.72233,1170.743,150.0699,7000.0
1534,2011,90.02549,7967.791,1284.49,18900.0
1534,2012,91.59043,7916.725,1257.886,21300.0
1534,2013,104.5218,8385.137,1297.504,21600.0
1534,2014,115.5588,8598.135,1112.264,21200.0
1535,2011,53.64877,683.9639,144.1001,2200.0
1535,2012,52.25761,651.53,151.3878,2270.0
1535,2013,50.75362,440.6043,54.20144,2164.0
1535,2014,68.40948,468.3047,63.40826,2278.0
1536,2011,97.64759,,,
1536,2012,65.56293,894.9835,271.3943,2579.0
1536,2013,75.61153,1043.077,358.6194,2749.0
1536,2014,81.21237999999998,1131.949,403.3438,2824.0
1537,2011,41.50068,2286.762,159.5173,18300.0
1537,2012,44.57456,2272.914,125.7655,18900.0
1537,2013,52.56978,2435.095,191.1777,20900.0
1537,2014,63.30942,2577.579,182.4066,21900.0
1538,2011,12.8328,50.48072,4.683912,93.0
1538,2012,18.90947,68.56434,11.26431,117.0
1538,2013,24.95263,120.7799,31.49986,124.0
1538,2014,33.11093,157.3436,48.28265,145.0
1539,2011,312.8752,1434.782,-94.57536,4339.0
1539,2012,299.9579,1510.52,-59.29657,4481.0
1539,2013,315.7959,1715.299,4.442795,4754.0
1539,2014,330.4339,1884.761,37.93178,5161.0
1540,2011,42.27409,10.47607,-65.34219,266.0
1540,2012,24.99134,22.72217,-47.04141,293.0
1540,2013,,67.04057,-18.89053,310.0
1540,2014,66.59827,30.45052,-86.70863,325.0
1541,2011,151.5525,20551.02,1446.338,61000.0
1541,2012,162.26,19520.62,531.2574,61000.0
1541,2013,158.1418,18970.42,-499.1349,60000.0
1541,2014,179.5568,19690.29,1799.686,59000.0
1542,2011,32.32434,916.5748,99.94476,5300.0
1542,2012,33.68749,914.6219,108.3255,5300.0
1542,2013,37.77117,915.9521,115.4962,5000.0
1542,2014,39.73888,933.93,118.8163,5000.0
1543,2011,354.1716,10833.53,1081.459,38400.0
1543,2012,374.763,10448.89,1046.865,39200.0
1543,2013,401.9436,11749.44,1276.665,41400.0
1543,2014,405.2383,12651.34,1256.897,44400.0
1544,2011,31.545990000000003,2253.723,342.9774,12932.0
1544,2012,32.6991,2132.75,244.1264,12600.0
1544,2013,36.24082,2336.866,237.6574,13521.0
1544,2014,37.14684,2180.375,168.4967,12718.0
1545,2011,6.81904,425.3379,73.04996,6030.0
1545,2012,11.86887,453.8957,65.60082,6185.0
1545,2013,14.98146,562.7713,42.10524,6796.0
1545,2014,32.14149,611.1199,69.08406,8490.0
1546,2011,30.63997,1620.654,222.9642,8648.0
1546,2012,34.01695,1969.46,323.1025,9253.0
1546,2013,38.12616,2113.822,360.1926000000001,10234.0
1546,2014,50.97271,2507.58,434.1559,12600.0
1547,2011,209.5378,4942.259,761.6337,21000.0
1547,2012,213.409,5155.586,847.1291999999999,22000.0
1547,2013,214.7269,5231.774,858.0014,22000.0
1547,2014,238.9423,5455.479,981.8791000000001,22500.0
1548,2011,83.93044,1599.456,187.1344,8890.0
1548,2012,108.39299999999999,1752.161,200.2305,9630.0
1548,2013,137.5504,1926.2,197.9243,9600.0
1548,2014,215.7152,1971.83,242.5664,9800.0
1549,2011,29.47943,16.72514,-38.17064,80.0
1549,2012,34.24593,8.846054,-43.81186,85.0
1549,2013,24.16027,14.189929999999999,-41.16875,79.0
1549,2014,48.88969,17.03813,-74.78458,100.0
1550,2011,3.6141980000000005,66.22351,31.69342,
1550,2012,11.92735,119.1705,37.47383,
1550,2013,25.17584,172.8325,43.4305,444.0
1550,2014,39.43825,218.0075,40.74704,527.0
1551,2011,83.02442,1781.401,353.348,2800.0
1551,2012,85.33065999999998,1764.104,334.2392,2800.0
1551,2013,74.87023999999998,1587.0179999999998,333.4979,2700.0
1551,2014,82.77733,1752.244,420.1464,2700.0
1552,2011,11.83757,23.67679,-17.54056,
1552,2012,15.92455,42.62909,-10.17955,
1552,2013,26.42862,73.06067,-11.38044,465.0
1552,2014,46.04149,105.7894,-33.60183,577.0
1553,2011,7.755535,17.98615,-13.698210000000001,
1553,2012,13.12165,20.67868,-18.93995,
1553,2013,23.84811,21.04274,-32.02618,96.0
1553,2014,28.83863,53.83244,-44.58691,128.0
1554,2011,6.63207,11.41256,-21.03615,
1554,2012,19.58075,33.67925,-39.37647,
1554,2013,29.981040000000004,86.95654999999998,-26.23259,560.0
1554,2014,38.1171,108.9654,-50.30061,783.0
1555,2011,14.4675,0.11943,-20.34345,32.0
1555,2012,18.12123,,-23.47334,42.0
1555,2013,27.36264,,-33.95353,43.0
1555,2014,34.49797,,-41.8705,49.0
1556,2011,16.77209,,-21.02544,
1556,2012,29.69441,,-35.69474000000001,64.0
1556,2013,48.32466,,-58.4062,73.0
1556,2014,41.36972,,-64.36122,115.0
1557,2011,41.97346,2274.466,66.58262,4200.0
1557,2012,57.36674,2571.207,82.2716,4000.0
1557,2013,55.96077,2703.608,85.31995,4000.0
1557,2014,50.14906,2837.968,270.233,4400.0
1558,2011,47.23249,329.1828,78.63104,994.0
1558,2012,64.37193,401.19,7.594099,1168.0
1558,2013,70.60618,445.0957,-38.51493,1315.0
1558,2014,77.60559999999998,510.2905,7.068607,
1559,2011,13.1513,5.71946,-17.26957,42.0
1559,2012,,37.24733,-0.632567,62.0
1559,2013,,56.40554,-2.575569,74.0
1559,2014,28.15582,34.10838,-45.34221,86.0
1560,2011,6.509345,11.54188,-13.8267,
1560,2012,13.28967,44.34558,-22.86796,464.0
1560,2013,28.29008,103.5606,-35.06217,592.0
1560,2014,56.53403,187.524,-79.13429999999998,838.0
1561,2011,12.44464,1.994382,-12.97275,
1561,2012,10.28498,0.665184,-12.85729,
1561,2013,15.34242,0.111177,-19.22846,32.0
1561,2014,33.39646,,-41.1415,42.0
1562,2011,46.94833,6213.653,356.6426,24500.0
1562,2012,42.83006,5950.083,400.2963,23300.0
1562,2013,52.71392,5575.32,379.705,23000.0
1562,2014,59.30316,5450.125,323.6964,22600.0
1563,2011,134.0029,481.1166,96.76711,2024.0
1563,2012,121.611,433.3199,56.97221,1740.0
1563,2013,92.87534,442.624,74.92872,1220.0
1563,2014,89.56918,446.6772,77.95811999999998,1200.0
1564,2011,,,-0.010567,
1564,2012,0.545673,,-24.92134,8.0
1564,2013,5.834779,,-20.40478,26.0
1564,2014,39.34206,23.22971,-65.734,110.0
1565,2011,13.89656,,-16.95032,14.0
1565,2012,13.8943,,-18.89262,25.0
1565,2013,27.58151,6.435192,-35.35142,38.0
1565,2014,38.97797,12.53268,-48.92506,55.0
1566,2011,5.654391,12.24281,-10.96697,
1566,2012,15.1429,43.60265,-23.22954,
1566,2013,28.09981,70.13505,-24.11827,
1566,2014,36.36025,92.82098,-31.80132,953.0
1567,2011,,,,
1567,2012,5.756525,,-6.702081,
1567,2013,20.18614,,-26.51675,
1567,2014,37.57349,,-49.8616,71.0
1568,2011,41.30547,68.16898,-35.11324,330.0
1568,2012,68.81473,91.36146,-63.91068,396.0
1568,2013,84.41063,171.2617,-39.1615,569.0
1568,2014,100.8417,229.322,-19.26035,585.0
1569,2011,6.977181,0.125196,-8.492706,
1569,2012,11.08722,0.522197,-13.08788,
1569,2013,23.11588,0.318754,-27.96309,31.0
1569,2014,49.33529,0.188617,-62.47094,71.0
1570,2011,10.3204,56.09502,14.02108,166.0
1570,2012,14.35631,79.65979,6.322376,246.0
1570,2013,33.98977,115.5547,-24.8752,352.0
1570,2014,35.25737,129.4209,-16.36602,371.0
1571,2011,5.249977,,-6.716906,
1571,2012,9.02973,,-10.62433,
1571,2013,12.2354,,-15.88254,14.0
1571,2014,26.857740000000003,,-37.9812,33.0
1572,2011,2.941272,7.603983,-5.211265,
1572,2012,11.76179,7.122145,-14.58693,36.0
1572,2013,32.07642,3.822583,-39.44731,41.0
1572,2014,78.85096,4.859564,-91.89519000000001,68.0
1573,2011,3.685032,12.84737,-5.827359,
1573,2012,15.16843,31.48668,-19.88962,287.0
1573,2013,16.54558,59.34022,-17.98286,473.0
1573,2014,38.63189,104.6445,-54.48066,806.0
1574,2011,2.882792,11.35738,-5.878426,
1574,2012,6.294371,10.46042,-10.35664,72.0
1574,2013,8.543773,16.1181,-14.66271,76.0
1574,2014,27.49113,6.31661,-36.99035,85.0
1575,2011,29.75124,255.576,39.23563,667.0
1575,2012,29.50085,249.8442,42.96761,669.0
1575,2013,33.46592,266.099,34.94027,675.0
1575,2014,56.98457,344.8330000000001,27.36511,918.0
1576,2011,6691.373,123775.6,4658.593,207000.0
1576,2012,6068.69,125406.4,-25008.64,213000.0
1576,2013,5930.316,128018.2,4226.174,219000.0
1576,2014,6095.047,128431.7,1260.192,216000.0
1577,2011,13.919770000000002,131.9133,-27.85931,
1577,2012,19.43826,192.3358,-22.59862,
1577,2013,24.54492,270.261,-36.7902,720.0
1577,2014,30.39287,336.4557,-41.73377,891.0
1578,2011,27.09907,2624.919,241.4882,5900.0
1578,2012,27.25227,2678.884,290.2585000000001,5850.0
1578,2013,35.69226,3365.109,357.1648,13500.0
1578,2014,39.41601,3648.058,432.3612,13400.0
1579,2011,9.692772,,-12.7057,18.0
1579,2012,38.87651,,-50.9966,37.0
1579,2013,62.37127,,-76.14278,62.0
1579,2014,97.54134,,-137.7645,108.0
1580,2011,3.885181,,-5.404,
1580,2012,10.41182,,-13.16613,
1580,2013,22.92149,,-26.58758,59.0
1580,2014,37.86095,,-46.76548,107.0
1581,2011,8.140181999999998,,-11.28243,21.0
1581,2012,17.8832,,-26.5464,24.0
1581,2013,21.35737,,-34.10096,30.0
1581,2014,29.19692,,-44.15367,47.0
1582,2011,,,,
1582,2012,28.73403,1.564121,-31.72554,
1582,2013,25.7631,2.265875,-29.64581,
1582,2014,64.42959,25.62061,-53.27565,66.0
1583,2011,97.34037,2697.851,-35.09429,
1583,2012,100.2536,2736.087,215.1642,12500.0
1583,2013,104.1355,2866.416,289.7766,13000.0
1583,2014,103.2048,3154.281,491.4881,13000.0
1584,2011,3.41405,36.77784,-3.117534,
1584,2012,7.88732,87.79255999999998,-6.399799,
1584,2013,19.77925,198.1755,-12.0929,619.0
1584,2014,37.88319,336.5792,-49.57662,1123.0
1585,2011,28.82792,3714.85,493.8355,16000.0
1585,2012,32.04018,3913.464,542.6453,17000.0
1585,2013,31.13416,4080.896,594.0743,18000.0
1585,2014,33.68749,4017.6940000000004,640.5705,18000.0
1586,2011,172.1439,4357.958,-121.9009,23500.0
1586,2012,127.6665,4719.543,616.0939,25700.0
1586,2013,167.202,5043.239,548.5542,29300.0
1586,2014,216.6213,5428.71,373.9394,30200.0
1587,2011,1671.196,68923.45,10948.02,126000.0
1587,2012,1666.254,65987.95,11380.44,121000.0
1587,2013,1666.254,66312.46,12764.18,118000.0
1587,2014,1686.022,62827.58,10579.85,110000.0
1588,2011,99.66225,4503.746,746.2314,8400.0
1588,2012,107.0751,4557.283,796.4743999999998,8400.0
1588,2013,102.9569,4541.633,800.5927,8200.0
1588,2014,112.0171,4657.769,835.1862,7700.0
1589,2011,17.87331,2052.878,220.3277,11000.0
1589,2012,21.49739,2348.405,311.424,11600.0
1589,2013,24.13309,2424.017,304.0934,8000.0
1589,2014,27.839540000000003,2638.99,336.2983,11000.0
1590,2011,66.30423,2305.987,227.4935,6300.0
1590,2012,57.16166,2281.936,199.5716,6100.0
1590,2013,52.87865,2284.572,258.2158,6200.0
1590,2014,57.82058000000001,2340.251,269.4999,6700.0
1591,2011,50.49005,2092.743,90.60205,4800.0
1591,2012,55.59671,2033.687,91.83753,4900.0
1591,2013,56.99693,2196.111,110.6169,5100.0
1591,2014,58.80896,2279.218,122.5599,5400.0
1592,2011,37.88813,4265.709,316.2835,17000.0
1592,2012,37.06447,4354.664,292.3975,16000.0
1592,2013,36.24082,4438.677,275.1008,16000.0
1592,2014,33.76986,4638.001,516.4316,15000.0
1593,2011,51.35983,620.2015,-15.62803,1500.0
1593,2012,49.92255,631.9304,-3.7937550000000004,1400.0
1593,2013,52.32351,436.4926,-44.14461,1150.0
1593,2014,41.91415,429.3376,-27.98203,1100.0
1594,2011,2099.497,14367.8,3114.019,
1594,2012,2148.916,15138.78,4791.201,21500.0
1594,2013,2339.18,15476.48,4665.182,25000.0
1594,2014,2715.591,16440.15,2809.487,26000.0
1595,2011,1004.531,4158.333,1456.454,5000.0
