,country,indicator,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
800,EAS,"Patent applications, residents",357620.0,364991.0,367163.0,361014.0,406914.0,423193.0,433733.0,426309.0,434108.0,487448.0,492430.0,488029.0,512027.0,546382.0,596808.0,609373.0,629915.0,659376.0,667812.0,731535.0,857546.0,986823.0,1146946.0,1240338.0,1403979.0,1638485.0,1675997.0
801,EAS,"Patent applications, nonresidents",56901.0,58663.0,58571.0,61892.0,96155.0,121769.0,141976.0,161025.0,160400.0,151653.0,182347.0,182559.0,187296.0,214046.0,243859.0,260199.0,270366.0,271580.0,239890.0,256588.0,276482.0,282803.0,301204.0,312922.0,322664.0,320693.0,321566.0
802,EAS,Scientific and technical journal articles,,,,,,,,,,,,,264447.4771,312807.3661,381745.1206,420147.0248,456740.8775,498811.8186,550007.8203,591605.6774,624494.6714,627777.9077,666578.114,702708.395,716134.2222,728815.1292,
803,EAS,Research and development expenditure (% of GDP),,,,,,2.217210394,2.295422818,2.25840452,2.331518263,2.261962639,2.309370842,2.274728026,2.360867414,2.343954124,2.429468238,2.425859571,2.377036817,2.373707698,2.266773085,2.416555574,2.350806158,2.5002227759999998,2.294340089,2.492816417,2.38141519,2.489126013,
804,EAS,"Charges for the use of intellectual property, receipts (BoP, current US$)",226352318.3,272195474.4,328863695.7,411793115.1,607631491.5,7241645392.0,8074409273.0,8232896312.0,9282418366.0,11657879651.0,12211943243.0,12187032437.0,14744958602.0,19308767613.0,21593084044.0,24073393089.0,27453168648.0,31163658710.0,27955009168.0,33511167059.0,37808082836.0,40686221275.0,41955175718.0,49366946784.0,54724352662.0,56611256239.0,64348478077.0
805,EAS,"Charges for the use of intellectual property, payments (BoP, current US$)",2677814928.0,2852085543.0,2737131673.0,3283630751.0,5873974061.0,16305514665.0,16758083871.0,15911016300.0,20405384047.0,24020861051.0,24548588918.0,26267078289.0,30009917196.0,37777427808.0,42121111157.0,44761010577.0,49769051766.0,58857781875.0,59063363851.0,70661645238.0,75914045319.0,84075852995.0,87026704192.0,90074784130.0,82821592038.0,83271354924.0,90120145122.0
806,ECA,High-technology exports (% of manufactured exports),,,,,,6.46521954,6.284814218999999,7.012159283,8.001020603999999,10.43287733,9.229229324,11.42093068,11.43117881,8.314135072000001,6.088710183,6.58675848,6.075405227,6.180260372999999,8.184410275,8.764508686000001,7.57012209,8.230154799,9.701325744,10.15777235,10.7434864,8.457459742000001,8.647779052999999
807,ECA,High-technology exports (current US$),,,,,,,,4011160309.0,4140652557.0,6370916500.0,5791661783.0,6916656882.0,8657403148.0,9470831692.0,7644487615.0,9408736237.0,11030732742.0,14722002095.0,13432213264.0,16499697981.0,18903711167.0,20384357565.0,21518933629.0,23265480606.0,22071615426.0,18667093588.0,22876530320.0
808,ECA,Technicians in R&D (per million people),,,,,,,,,,,,368.87719780000003,347.7783475,344.82004489999997,328.1632628,332.79999069999997,315.6272902,301.8366932,299.5335443,298.3572661,309.8345608,300.72896230000003,305.3703622,310.054431,309.1183136,,
809,ECA,Researchers in R&D (per million people),,,,,,,,,,2164.611046,2150.0382449999997,2104.891886,2071.3984379999997,2037.6981269999999,2017.148646,1928.9226429999999,1874.5770079999998,1834.6697530000001,1820.3139039999999,1827.75342,1842.919568,1842.9980269999999,1834.9162649999998,1835.649548,1859.7729960000001,1977.320635,
810,ECA,"Trademark applications, total",,45689.0,81223.0,86492.0,92675.0,101030.0,108034.0,109470.0,113478.0,144495.0,159415.0,152275.0,162010.0,191757.0,209759.0,238823.0,252718.0,264322.0,215934.0,251566.0,292427.0,288840.0,293196.0,275758.0,276231.0,287281.0,297247.0
811,ECA,"Trademark applications, direct resident",,22193.0,36293.0,37255.0,36093.0,39568.0,45360.0,43526.0,50125.0,69378.0,83002.0,84875.0,84408.0,101654.0,115788.0,133378.0,141172.0,141963.0,128672.0,150963.0,181711.0,176930.0,175752.0,172341.0,177155.0,190107.0,206170.0
812,ECA,"Trademark applications, direct nonresident",,23496.0,44930.0,49237.0,56582.0,61462.0,62674.0,65944.0,63353.0,75117.0,76413.0,67400.0,77602.0,90103.0,93971.0,105445.0,111546.0,122359.0,87262.0,100603.0,110716.0,111910.0,117444.0,103417.0,99076.0,97174.0,91077.0
813,ECA,"Patent applications, residents",,42576.0,46208.0,32836.0,28617.0,27798.0,25750.0,27310.0,30891.0,34474.0,38392.0,31769.0,33135.0,33466.0,33850.0,37976.0,38813.0,38821.0,36672.0,41152.0,39097.0,39738.0,41748.0,36068.0,41046.0,39096.0,37031.0
814,ECA,"Patent applications, nonresidents",,,10180.0,9689.0,11851.0,12699.0,14028.0,14219.0,14412.0,15759.0,16382.0,14656.0,14087.0,11253.0,13171.0,13901.0,16084.0,19283.0,16912.0,17880.0,19011.0,19071.0,20132.0,19905.0,19908.0,18134.0,17043.0
815,ECA,Scientific and technical journal articles,,,,,,,,,,,,,61098.288539999994,64146.75725,68946.41625,65744.00133,71709.93845,76186.9,83044.3,88025.2,93024.3,96738.3,103677.8,108852.4,118808.9,124730.6,
816,ECA,Research and development expenditure (% of GDP),,,,,,0.7895143240000001,0.835913226,0.651858507,0.673440558,0.7025846379999999,0.8200514179999999,0.846958153,0.840092555,0.796086121,0.7863713309999999,0.795967561,0.855341175,0.82484524,0.933657906,0.8850813790000001,0.833849417,0.85373074,0.835304718,0.8520772259999999,0.852931159,0.8380909759999999,
817,ECA,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,5610000.0,7030000.0,261530000.0,179320000.0,35113708.99,52449744.77,111431123.6,94207402.51,169508609.6,213413447.4,313571287.3,351719403.8,382670617.0,508416848.2,824890648.3,822707109.8,1085186980.0,1052824465.0,1251177487.0,1166396819.0,1073069484.0,1050380127.0,846927810.9,1064677013.0
818,ECA,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,26840000.0,12430000.0,184900000.0,319290000.0,273125817.4,241481195.6,997925771.6,753870893.9,714544328.2,1321422421.0,1889145118.0,2727407382.0,3357235323.0,4599080900.0,6854641051.0,6150339859.0,7392666695.0,8340621781.0,10300856247.0,11928246184.0,11054853563.0,8258393871.0,7718750485.0,8928308542.0
819,ECS,High-technology exports (% of manufactured exports),14.93312394,14.77058773,15.93925969,15.92308054,16.17000889,16.14680157,17.069649899999998,18.00328174,18.905529100000003,20.61657606,20.066684600000002,18.984904999999998,17.74301759,17.32061693,17.37159395,17.67275694,13.75770673,13.31695158,15.06835472,15.16803256,14.71596116,15.256357399999999,15.64052747,15.61132206,17.01165944,16.27273782,13.68590583
820,ECS,High-technology exports (current US$),,,,,,280000000000.0,307000000000.0,337000000000.0,374000000000.0,415000000000.0,411000000000.0,414000000000.0,455000000000.0,538000000000.0,586000000000.0,668000000000.0,603000000000.0,641000000000.0,557000000000.0,632000000000.0,721000000000.0,712000000000.0,750000000000.0,772000000000.0,707000000000.0,716000000000.0,660000000000.0
821,ECS,Technicians in R&D (per million people),,,,,,,,,,,,,,732.6140241,723.5490139999999,742.0792387,764.3981198,752.6242118,789.1406718,770.5073259,872.7214967,821.5298938,829.2364766,835.9338529,896.0732375,,
822,ECS,Researchers in R&D (per million people),,,,,,2283.715419,2243.322702,2184.097604,2278.5269359999998,2265.249612,2338.249568,2346.412081,2410.021436,2528.077384,2577.853273,2568.614877,2565.597563,2636.113738,2657.746623,2709.382837,2734.057067,2804.222884,2831.6209710000003,2872.034294,2994.2975300000003,3114.032201,
823,ECS,"Trademark applications, total",,477186.0,572820.0,596043.0,638384.0,587219.0,629677.0,683369.0,729568.0,847303.0,758950.0,700128.0,702654.0,730947.0,755466.0,776739.0,818269.0,802605.0,687680.0,742976.0,782233.0,759377.0,776151.0,772476.0,779645.0,805775.0,830967.0
824,ECS,"Trademark applications, direct resident",,195813.0,226095.0,275771.0,293396.0,288097.0,315941.0,354447.0,392436.0,458867.0,403250.0,377498.0,364478.0,405519.0,441754.0,465145.0,497310.0,482769.0,480005.0,523984.0,554580.0,534345.0,545553.0,556855.0,537627.0,591353.0,622328.0
825,ECS,"Trademark applications, direct nonresident",,203862.0,266808.0,286200.0,307470.0,265448.0,279182.0,293087.0,296598.0,339163.0,310451.0,258205.0,258921.0,281218.0,266494.0,267432.0,273270.0,275139.0,204502.0,217682.0,226375.0,219440.0,224032.0,208840.0,195480.0,207738.0,208639.0
826,ECS,"Patent applications, residents",,138969.0,145365.0,133569.0,122401.0,133026.0,126206.0,131491.0,147250.0,155927.0,147866.0,137630.0,138508.0,138975.0,137103.0,140824.0,151829.0,152574.0,148934.0,152872.0,150130.0,149813.0,151669.0,145990.0,141882.0,148213.0,143314.0
827,ECS,"Patent applications, nonresidents",,53644.0,47632.0,46804.0,50659.0,54119.0,59777.0,59066.0,63593.0,68488.0,66869.0,65595.0,61699.0,52641.0,52533.0,46859.0,48909.0,49237.0,42736.0,42527.0,44797.0,48906.0,50615.0,51881.0,53123.0,52725.0,52588.0
828,ECS,Scientific and technical journal articles,,,,,,,,,,,,,463599.1171,494503.5802,545821.9186,565238.1167,596147.6065,621352.9119,652018.0001,671191.0076,702953.6568,734248.052,754879.0392,775796.1205,772776.9272,758302.8656,
829,ECS,Research and development expenditure (% of GDP),,,,,,1.655500736,1.6379535669999998,1.608476605,1.7005966069999998,1.675670574,1.722643199,1.69633523,1.7212540580000002,1.698378374,1.651143245,1.6587153330000002,1.66051333,1.7246586680000002,1.814273153,1.7801586230000002,1.7876045630000001,1.8411230680000001,1.804128577,1.842573139,1.921355467,1.922510665,
830,ECS,"Charges for the use of intellectual property, receipts (BoP, current US$)",9292520483.0,10628539047.0,11084241019.0,13143676989.0,14817875560.0,16050739847.0,16093629800.0,17345724033.0,23024779773.0,25319936535.0,26190839557.0,29844581794.0,33910317718.0,57726563764.0,69669066832.0,71135835963.0,87074719749.0,97423904237.0,96060533555.0,102000000000.0,117000000000.0,116000000000.0,127000000000.0,142000000000.0,143000000000.0,142000000000.0,156000000000.0
831,ECS,"Charges for the use of intellectual property, payments (BoP, current US$)",15212545268.0,15932928540.0,15785667228.0,17381473413.0,20590913004.0,21899682151.0,21988140817.0,23412288987.0,26685222485.0,26677481409.0,26166319860.0,28108845231.0,34082969501.0,60999944934.0,90410501257.0,97056236911.0,111000000000.0,139000000000.0,129000000000.0,136000000000.0,152000000000.0,150000000000.0,172000000000.0,207000000000.0,240000000000.0,204000000000.0,215000000000.0
832,ECU,High-technology exports (% of manufactured exports),0.948887633,3.409286657,3.553065922,3.624780618,5.984920671,4.334294002,4.466851313,4.4889922769999995,6.322603832,5.616494512999999,4.5962133530000004,6.6476470039999995,5.984554912,7.361703222,7.658579893,7.874568789,6.167897261,4.1812761730000005,4.019531247,8.427203622,3.228655116,2.478433581,4.356496728,4.902100872,7.169197661,8.370247061,7.122181187000001
833,ECU,High-technology exports (current US$),659521.0,4102221.0,7628619.0,10485267.0,19948986.0,18314225.0,20300400.0,19706691.0,25025315.0,26765851.0,25378146.0,34604215.0,41110871.0,48764989.0,64252235.0,96213183.0,72954851.0,68174873.0,51244801.0,144508135.0,56609383.0,52230657.0,71780677.0,74240721.0,97006477.0,103936492.0,83667672.0
834,ECU,Technicians in R&D (per million people),,,,,,,,,,,,,,,,18.82945,18.93639,30.05351,59.43796,68.90724,77.53913,83.7891,78.79171,90.23391,,,
835,ECU,Researchers in R&D (per million people),,,,,,84.1359,78.15518,83.36152,,,39.99143,42.07447,48.53419,,,70.52095,65.04544,103.23333000000001,118.3501,141.30004,180.29455,282.15916,351.6894,400.71402,,,
836,ECU,"Trademark applications, total",4311.0,4703.0,6573.0,14199.0,11420.0,10584.0,9688.0,10998.0,10054.0,10037.0,10093.0,10028.0,10433.0,12108.0,13817.0,13421.0,12605.0,15524.0,14517.0,16195.0,,,20110.0,25389.0,17523.0,15890.0,14551.0
837,ECU,"Trademark applications, direct resident",1919.0,2227.0,2913.0,6482.0,5763.0,4710.0,3975.0,4619.0,3798.0,4145.0,4938.0,5150.0,5857.0,7339.0,11593.0,11034.0,6078.0,7652.0,7925.0,8750.0,,,11739.0,15006.0,10247.0,9254.0,8262.0
838,ECU,"Trademark applications, direct nonresident",2392.0,2476.0,3660.0,7717.0,5657.0,5874.0,5713.0,6379.0,6256.0,5892.0,5155.0,4878.0,4576.0,4769.0,2224.0,2387.0,6527.0,7872.0,6592.0,7445.0,,,8371.0,10383.0,7276.0,6636.0,6289.0
839,ECU,"Patent applications, residents",13.0,23.0,21.0,4.0,8.0,7.0,8.0,,15.0,10.0,7.0,13.0,7.0,14.0,11.0,8.0,4.0,2.0,6.0,4.0,,,7.0,24.0,20.0,45.0,16.0
840,ECU,"Patent applications, nonresidents",75.0,84.0,100.0,335.0,270.0,354.0,302.0,,475.0,541.0,256.0,101.0,415.0,489.0,580.0,751.0,794.0,847.0,668.0,690.0,,,475.0,358.0,475.0,329.0,401.0
841,ECU,Scientific and technical journal articles,,,,,,,,,,,,,96.1,91.5,126.2,123.4,140.9,152.0,181.9,190.0,168.6,253.5,270.2,409.1,666.0,1096.1,
842,ECU,Research and development expenditure (% of GDP),,,,,,0.07406,0.06262999999999999,0.06517,,,0.0515,0.05534,0.05735,,,0.12863,0.13194,0.22779000000000002,0.39463000000000004,0.40297,0.33991,0.33236,0.3799,0.44266000000000005,,,
844,ECU,"Charges for the use of intellectual property, payments (BoP, current US$)",38000000.0,38000000.0,45000000.0,50000000.0,53000000.0,68000000.0,64000000.0,68000000.0,70000000.0,62000000.0,52000000.0,43857142.86,43073979.59,43455357.14,42857302.3,44243378.51,45289183.04,46993142.57,47457318.4,54051146.24,65761531.27,90468876.14,125980953.7,110557408.0,72456488.63,46324537.67,29617261.76
845,EGY,High-technology exports (% of manufactured exports),,,,0.408099015,0.535078464,0.64408415,0.274283278,0.222071782,0.26610764800000003,0.309977486,0.903013999,0.776960676,0.5328709739999999,0.576914413,0.40261152,0.553999986,0.190126405,0.971248545,0.835874212,0.8764510320000001,0.951629975,0.583528355,0.51818645,1.310143373,0.783244919,0.48658079200000004,0.566666975
846,EGY,High-technology exports (current US$),,,,5575423.0,7444650.0,7202642.0,4320820.0,3125918.0,3458267.0,5590915.0,12214874.0,12779142.0,10008085.0,13508500.0,10122569.0,15833587.0,5729500.0,91898811.0,85283582.0,96228883.0,128064020.0,74587997.0,70412348.0,176345548.0,88390406.0,52091847.0,72073329.0
847,EGY,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,171.61768999999998,205.45031,239.73801,246.80289,255.63008,262.92158,268.54125,346.30635,339.04772,332.27833,
848,EGY,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,620.62742,431.46418,426.33833,484.52335999999997,483.92992000000004,508.95162999999997,530.60196,665.03478,663.35639,680.30277,669.3920099999999
849,EGY,"Trademark applications, total",,,,,,,,,,11370.0,11450.0,10443.0,9269.0,9716.0,12573.0,16283.0,18815.0,16808.0,17206.0,21860.0,17710.0,18048.0,17429.0,19260.0,20151.0,22126.0,
850,EGY,"Trademark applications, direct resident",,,,,,,,,,5007.0,5397.0,5814.0,4580.0,4340.0,6367.0,9327.0,10666.0,10152.0,10273.0,14079.0,10124.0,10773.0,9940.0,11390.0,12327.0,10791.0,
851,EGY,"Trademark applications, direct nonresident",,,,,,,,,,6363.0,6053.0,4629.0,4689.0,5376.0,6206.0,6956.0,8149.0,6656.0,6933.0,7781.0,7586.0,7275.0,7489.0,7870.0,7824.0,11335.0,
852,EGY,"Patent applications, residents",308.0,301.0,328.0,308.0,408.0,504.0,,494.0,536.0,534.0,464.0,627.0,493.0,382.0,428.0,,516.0,481.0,490.0,605.0,618.0,683.0,641.0,752.0,718.0,918.0,
853,EGY,"Patent applications, nonresidents",479.0,517.0,503.0,528.0,693.0,706.0,,1139.0,1146.0,1081.0,923.0,788.0,626.0,312.0,1008.0,,1589.0,1649.0,1452.0,1625.0,1591.0,1528.0,1416.0,1384.0,1337.0,1231.0,
854,EGY,Scientific and technical journal articles,,,,,,,,,,,,,3296.1,3549.3,3600.0,3958.3,4512.1,4918.8,6105.2,6665.5,7426.6,8514.4,8949.2,9311.2,9830.6,10807.0,
855,EGY,Research and development expenditure (% of GDP),,,,,,0.2126,0.19755999999999999,0.1991,0.18650999999999998,0.19247,,,,0.26994,0.24140999999999999,0.25903000000000004,0.2551,0.27024000000000004,0.43312,0.43345,0.53154,0.5089899999999999,0.63895,0.63649,0.71858,0.70848,0.60595
856,EGY,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,40000000.0,47000000.0,55000000.0,54000000.0,56000000.0,46500000.0,59000000.0,46300000.0,37600000.0,120800000.0,100000000.0,136000000.0,138000000.0,122000000.0,,,,,,,,,,
857,EGY,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,508000000.0,97000000.0,40000000.0,364900000.0,392000000.0,328900000.0,401000000.0,360900000.0,171100000.0,165000000.0,108100000.0,182000000.0,159200000.0,240600000.0,321600000.0,284500000.0,226000000.0,231600000.0,344700000.0,327500000.0,241500000.0,213800000.0,187700000.0,254500000.0
858,EMU,High-technology exports (% of manufactured exports),13.65833135,13.70361002,14.92092448,14.87107235,15.13395903,15.54172096,16.46543341,17.458326899999996,18.12269825,20.01692278,19.2959258,17.64653024,17.06009663,17.0842304,17.20204054,16.81029788,13.82497387,13.36027931,14.94575103,15.04842479,14.60311862,15.32569637,15.47547007,15.51528719,17.28156894,16.30690477,13.98262856
859,EMU,High-technology exports (current US$),,129000000000.0,122000000000.0,141000000000.0,179000000000.0,187000000000.0,205000000000.0,227000000000.0,258000000000.0,288000000000.0,287000000000.0,280000000000.0,319000000000.0,383000000000.0,412000000000.0,447000000000.0,430000000000.0,449000000000.0,391000000000.0,440000000000.0,497000000000.0,498000000000.0,527000000000.0,541000000000.0,487000000000.0,499000000000.0,470000000000.0
860,EMU,Technicians in R&D (per million people),,,,,,912.9674461000001,,,,,,,,1183.597511,1186.814236,1289.4328779999998,1336.714393,1342.882814,1397.539897,1397.41046,1523.244981,,1572.2171230000001,,1645.15887,,
861,EMU,Researchers in R&D (per million people),,,,,,2133.145059,2095.359752,2177.224618,2231.825785,2377.643019,2401.41138,2492.748233,2494.894428,2724.958961,2756.1007600000003,2875.611896,2988.453677,3168.140797,3244.6666760000003,3354.649583,3390.644222,3507.863672,3542.8390000000004,3583.4594740000002,3766.8798810000003,3704.740836,
862,EMU,"Trademark applications, total",316584.0,311896.0,355132.0,357453.0,384503.0,342256.0,360446.0,410317.0,437793.0,501398.0,420968.0,383669.0,380660.0,374484.0,382903.0,374347.0,391862.0,371853.0,330551.0,348760.0,341317.0,323339.0,326532.0,337770.0,342286.0,343811.0,343828.0
863,EMU,"Trademark applications, direct resident",,,,179345.0,192148.0,187845.0,206997.0,247091.0,273132.0,310512.0,250769.0,230529.0,216963.0,227827.0,247631.0,249568.0,267572.0,255696.0,272268.0,290670.0,286453.0,269675.0,274254.0,284898.0,257561.0,292389.0,297685.0
864,EMU,"Trademark applications, direct nonresident",,,,144036.0,154837.0,120737.0,118895.0,127391.0,124127.0,141613.0,124950.0,110395.0,106617.0,102447.0,91862.0,80617.0,78328.0,73285.0,56376.0,58090.0,54864.0,48072.0,45712.0,46091.0,38187.0,44738.0,46143.0
865,EMU,"Patent applications, residents",54622.0,64140.0,66251.0,68122.0,61358.0,73716.0,69397.0,71873.0,82082.0,85915.0,75240.0,72993.0,73142.0,74592.0,74723.0,74672.0,84334.0,86047.0,84889.0,84641.0,83792.0,82306.0,82521.0,83156.0,73502.0,83081.0,81595.0
866,EMU,"Patent applications, nonresidents",24455.0,21749.0,18673.0,17325.0,17294.0,19662.0,19698.0,18877.0,18911.0,20504.0,18971.0,18398.0,17949.0,16500.0,16811.0,18074.0,18056.0,17286.0,15559.0,16058.0,16820.0,19030.0,20358.0,21940.0,22930.0,23906.0,24727.0
867,EMU,Scientific and technical journal articles,,,,,,,,,,,,,258645.5,276817.5,308140.0,323375.6,340977.2,356900.3,374452.4,383324.6,400246.0,418311.2,426446.1,436168.2,424197.8,410882.8,
