Company_id,office,company,country,industry,count
1681,CN,MODINE MANUFACTURING,US,Automobiles & Parts,31
1681,EP,MODINE MANUFACTURING,US,Automobiles & Parts,4
1681,JP,MODINE MANUFACTURING,US,Automobiles & Parts,9
1681,KR,MODINE MANUFACTURING,US,Automobiles & Parts,8
1681,US,MODINE MANUFACTURING,US,Automobiles & Parts,43
1682,CN,OSHKOSH,US, Industrial Engineering,3
1682,EP,OSHKOSH,US, Industrial Engineering,4
1682,JP,OSHKOSH,US, Industrial Engineering,1
1682,US,OSHKOSH,US, Industrial Engineering,10
1683,CN,SENSIENT TECHNOLOGIES,US,Chemicals,3
1683,EP,SENSIENT TECHNOLOGIES,US,Chemicals,9
1683,JP,SENSIENT TECHNOLOGIES,US,Chemicals,5
1683,KR,SENSIENT TECHNOLOGIES,US,Chemicals,3
1683,US,SENSIENT TECHNOLOGIES,US,Chemicals,13
1684,CN,AO SMITH,US,Electronic & Electrical Equipment,10
1684,EP,AO SMITH,US,Electronic & Electrical Equipment,3
1684,US,AO SMITH,US,Electronic & Electrical Equipment,15
1685,CN,SNAP-ON,US,Household Goods & Home Construction,57
1685,EP,SNAP-ON,US,Household Goods & Home Construction,33
1685,JP,SNAP-ON,US,Household Goods & Home Construction,1
1685,US,SNAP-ON,US,Household Goods & Home Construction,57
1686,CN,HARLEY-DAVIDSON,US,Automobiles & Parts,1
1686,JP,HARLEY-DAVIDSON,US,Automobiles & Parts,7
1686,US,HARLEY-DAVIDSON,US,Automobiles & Parts,8
1687,CN,DENTSPLY INTERNATIONAL,US,Health Care Equipment & Services,26
1687,EP,DENTSPLY INTERNATIONAL,US,Health Care Equipment & Services,63
1687,JP,DENTSPLY INTERNATIONAL,US,Health Care Equipment & Services,32
1687,KR,DENTSPLY INTERNATIONAL,US,Health Care Equipment & Services,8
1687,US,DENTSPLY INTERNATIONAL,US,Health Care Equipment & Services,59
1688,EP,FISERV,US,Support Services,1
1688,US,FISERV,US,Support Services,5
1689,CN,JOY GLOBAL,US,Mining,81
1689,EP,JOY GLOBAL,US,Mining,7
1689,JP,JOY GLOBAL,US,Mining,1
1689,KR,JOY GLOBAL,US,Mining,3
1689,US,JOY GLOBAL,US,Mining,101
1690,CN,DONALDSON,US, Industrial Engineering,22
1690,EP,DONALDSON,US, Industrial Engineering,28
1690,JP,DONALDSON,US, Industrial Engineering,9
1690,KR,DONALDSON,US, Industrial Engineering,8
1690,US,DONALDSON,US, Industrial Engineering,46
1691,CN,ECOLAB,US,Chemicals,109
1691,EP,ECOLAB,US,Chemicals,124
1691,JP,ECOLAB,US,Chemicals,36
1691,KR,ECOLAB,US,Chemicals,28
1691,US,ECOLAB,US,Chemicals,207
1692,CN,GENERAL MILLS,US,Food Producers,9
1692,EP,GENERAL MILLS,US,Food Producers,21
1692,JP,GENERAL MILLS,US,Food Producers,3
1692,KR,GENERAL MILLS,US,Food Producers,3
1692,US,GENERAL MILLS,US,Food Producers,37
1693,CN,GRACO,US, Industrial Engineering,60
1693,EP,GRACO,US, Industrial Engineering,62
1693,JP,GRACO,US, Industrial Engineering,27
1693,KR,GRACO,US, Industrial Engineering,28
1693,US,GRACO,US, Industrial Engineering,81
1694,CN,3M,US,General Industrials,808
1694,EP,3M,US,General Industrials,841
1694,JP,3M,US,General Industrials,522
1694,KR,3M,US,General Industrials,528
1694,US,3M,US,General Industrials,993
1695,EP,TORO,US, Industrial Engineering,1
1695,JP,TORO,US, Industrial Engineering,1
1695,US,TORO,US, Industrial Engineering,8
1696,CN,ST JUDE MEDICAL,US,Health Care Equipment & Services,32
1696,EP,ST JUDE MEDICAL,US,Health Care Equipment & Services,171
1696,JP,ST JUDE MEDICAL,US,Health Care Equipment & Services,45
1696,KR,ST JUDE MEDICAL,US,Health Care Equipment & Services,1
1696,US,ST JUDE MEDICAL,US,Health Care Equipment & Services,192
1697,EP,BIO-TECHNE,US,Pharmaceuticals & Biotechnology,2
1697,US,BIO-TECHNE,US,Pharmaceuticals & Biotechnology,2
1698,CN,ORBITAL ATK,US,Aerospace & Defense,7
1698,EP,ORBITAL ATK,US,Aerospace & Defense,15
1698,JP,ORBITAL ATK,US,Aerospace & Defense,7
1698,KR,ORBITAL ATK,US,Aerospace & Defense,1
1698,US,ORBITAL ATK,US,Aerospace & Defense,27
1699,CN,NRG ENERGY,US,Electricity,1
1699,EP,NRG ENERGY,US,Electricity,1
1699,US,NRG ENERGY,US,Electricity,3
1700,CN,POLARIS INDUSTRIES,US, Industrial Engineering,15
1700,EP,POLARIS INDUSTRIES,US, Industrial Engineering,15
1700,JP,POLARIS INDUSTRIES,US, Industrial Engineering,2
1700,KR,POLARIS INDUSTRIES,US, Industrial Engineering,1
1700,US,POLARIS INDUSTRIES,US, Industrial Engineering,34
1701,CN,ENTEGRIS,US,Technology Hardware & Equipment,45
1701,EP,ENTEGRIS,US,Technology Hardware & Equipment,51
1701,JP,ENTEGRIS,US,Technology Hardware & Equipment,34
1701,KR,ENTEGRIS,US,Technology Hardware & Equipment,56
1701,US,ENTEGRIS,US,Technology Hardware & Equipment,65
1702,EP,LENNOX INTERNATIONAL,US,Construction & Materials,27
1702,US,LENNOX INTERNATIONAL,US,Construction & Materials,85
1704,CN,HUNTSMAN,US,Chemicals,50
1704,EP,HUNTSMAN,US,Chemicals,72
1704,JP,HUNTSMAN,US,Chemicals,29
1704,KR,HUNTSMAN,US,Chemicals,25
1704,US,HUNTSMAN,US,Chemicals,48
1705,CN,ZYGNA,US,Support Services,1
1705,US,ZYGNA,US,Support Services,2
1706,CN,BEMIS,US,General Industrials,7
1706,EP,BEMIS,US,General Industrials,12
1706,US,BEMIS,US,General Industrials,14
1707,CN,EMERSON ELECTRIC,US,Electronic & Electrical Equipment,791
1707,EP,EMERSON ELECTRIC,US,Electronic & Electrical Equipment,411
1707,JP,EMERSON ELECTRIC,US,Electronic & Electrical Equipment,228
1707,KR,EMERSON ELECTRIC,US,Electronic & Electrical Equipment,81
1707,US,EMERSON ELECTRIC,US,Electronic & Electrical Equipment,947
1708,CN,SIGMA-ALDRICH,US,Chemicals,6
1708,EP,SIGMA-ALDRICH,US,Chemicals,8
1708,JP,SIGMA-ALDRICH,US,Chemicals,6
1708,KR,SIGMA-ALDRICH,US,Chemicals,4
1708,US,SIGMA-ALDRICH,US,Chemicals,10
1710,EP,CERNER,US,Software & Computer Services,2
1710,US,CERNER,US,Software & Computer Services,1
1711,CN,AT&T,US,Fixed Line Telecommunications,7
1711,EP,AT&T,US,Fixed Line Telecommunications,22
1711,JP,AT&T,US,Fixed Line Telecommunications,4
1711,KR,AT&T,US,Fixed Line Telecommunications,4
1711,US,AT&T,US,Fixed Line Telecommunications,51
1712,EP,DST SYSTEMS,US,Software & Computer Services,1
1712,US,DST SYSTEMS,US,Software & Computer Services,1
1713,CN,EDGEWELL PERSONAL CARE,US,Household Goods & Home Construction,4
1713,EP,EDGEWELL PERSONAL CARE,US,Household Goods & Home Construction,16
1713,JP,EDGEWELL PERSONAL CARE,US,Household Goods & Home Construction,1
1713,KR,EDGEWELL PERSONAL CARE,US,Household Goods & Home Construction,1
1713,US,EDGEWELL PERSONAL CARE,US,Household Goods & Home Construction,17
1714,CN,MONSANTO,US,Chemicals,31
1714,EP,MONSANTO,US,Chemicals,60
1714,JP,MONSANTO,US,Chemicals,22
1714,KR,MONSANTO,US,Chemicals,13
1714,US,MONSANTO,US,Chemicals,194
1715,CN,SILVER SPRING NETWORKS,US,Technology Hardware & Equipment,3
1715,EP,SILVER SPRING NETWORKS,US,Technology Hardware & Equipment,6
1715,US,SILVER SPRING NETWORKS,US,Technology Hardware & Equipment,7
1716,CN,OWENS CORNING,US,Construction & Materials,9
1716,EP,OWENS CORNING,US,Construction & Materials,8
1716,JP,OWENS CORNING,US,Construction & Materials,2
1716,KR,OWENS CORNING,US,Construction & Materials,2
1716,US,OWENS CORNING,US,Construction & Materials,36
1717,EP,INTERACTIVE INTELLIGENCE,US,Software & Computer Services,10
1717,JP,INTERACTIVE INTELLIGENCE,US,Software & Computer Services,8
1717,US,INTERACTIVE INTELLIGENCE,US,Software & Computer Services,10
1718,CN,XYLEM,US,"Gas, Water & Multiutilities",41
1718,EP,XYLEM,US,"Gas, Water & Multiutilities",42
1718,JP,XYLEM,US,"Gas, Water & Multiutilities",9
1718,KR,XYLEM,US,"Gas, Water & Multiutilities",14
1718,US,XYLEM,US,"Gas, Water & Multiutilities",47
1719,CN,ZOETIS,US,Pharmaceuticals & Biotechnology,31
1719,EP,ZOETIS,US,Pharmaceuticals & Biotechnology,29
1719,JP,ZOETIS,US,Pharmaceuticals & Biotechnology,22
1719,KR,ZOETIS,US,Pharmaceuticals & Biotechnology,17
1719,US,ZOETIS,US,Pharmaceuticals & Biotechnology,42
1720,EP,INTERCONTINENTALEXCHANGE GROUP,US,Real Estate Investment Trusts,2
1720,US,INTERCONTINENTALEXCHANGE GROUP,US,Real Estate Investment Trusts,22
1721,CN,BENEFITFOCUS,US,Software & Computer Services,1
1721,EP,BENEFITFOCUS,US,Software & Computer Services,1
1721,JP,BENEFITFOCUS,US,Software & Computer Services,1
1721,US,BENEFITFOCUS,US,Software & Computer Services,3
1723,EP,JUNO THERAPEUTICS,US,Pharmaceuticals & Biotechnology,1
1723,US,JUNO THERAPEUTICS,US,Pharmaceuticals & Biotechnology,1
1724,CN,KEYSIGHT TECHNOLOGIES,US,Electronic & Electrical Equipment,26
1724,EP,KEYSIGHT TECHNOLOGIES,US,Electronic & Electrical Equipment,6
1724,JP,KEYSIGHT TECHNOLOGIES,US,Electronic & Electrical Equipment,8
1724,KR,KEYSIGHT TECHNOLOGIES,US,Electronic & Electrical Equipment,5
1724,US,KEYSIGHT TECHNOLOGIES,US,Electronic & Electrical Equipment,58
1726,CN,QORVO,US,Technology Hardware & Equipment,4
1726,EP,QORVO,US,Technology Hardware & Equipment,1
1726,JP,QORVO,US,Technology Hardware & Equipment,1
1726,US,QORVO,US,Technology Hardware & Equipment,35
1729,EP,ACI WORLDWIDE,US,Software & Computer Services,1
1729,US,ACI WORLDWIDE,US,Software & Computer Services,1
1730,CN,CSG SYSTEMS INTERNATIONAL,US,Software & Computer Services,2
1730,EP,CSG SYSTEMS INTERNATIONAL,US,Software & Computer Services,2
1730,JP,CSG SYSTEMS INTERNATIONAL,US,Software & Computer Services,4
1730,US,CSG SYSTEMS INTERNATIONAL,US,Software & Computer Services,4
1731,CN,LINKEDIN,US,Software & Computer Services,23
1731,EP,LINKEDIN,US,Software & Computer Services,19
1731,US,LINKEDIN,US,Software & Computer Services,45
1734,CN,DUPONT,US,Chemicals,471
1734,EP,DUPONT,US,Chemicals,449
1734,JP,DUPONT,US,Chemicals,320
1734,KR,DUPONT,US,Chemicals,167
1734,US,DUPONT,US,Chemicals,804
1735,CN,ROPER INDUSTRIES,US,Electronic & Electrical Equipment,11
1735,EP,ROPER INDUSTRIES,US,Electronic & Electrical Equipment,14
1735,JP,ROPER INDUSTRIES,US,Electronic & Electrical Equipment,7
1735,KR,ROPER INDUSTRIES,US,Electronic & Electrical Equipment,3
1735,US,ROPER INDUSTRIES,US,Electronic & Electrical Equipment,32
1736,CN,INTEGRA LIFESCIENCES,US,Health Care Equipment & Services,16
1736,EP,INTEGRA LIFESCIENCES,US,Health Care Equipment & Services,29
1736,JP,INTEGRA LIFESCIENCES,US,Health Care Equipment & Services,16
1736,KR,INTEGRA LIFESCIENCES,US,Health Care Equipment & Services,9
1736,US,INTEGRA LIFESCIENCES,US,Health Care Equipment & Services,39
1738,EP,INSYS THERAPEUTICS,US,Pharmaceuticals & Biotechnology,2
1738,JP,INSYS THERAPEUTICS,US,Pharmaceuticals & Biotechnology,1
1738,US,INSYS THERAPEUTICS,US,Pharmaceuticals & Biotechnology,4
1739,EP,TRIUMPH,US,Aerospace & Defense,2
1739,US,TRIUMPH,US,Aerospace & Defense,2
1741,CN,AUTOLIV,US,Automobiles & Parts,77
1741,EP,AUTOLIV,US,Automobiles & Parts,90
1741,JP,AUTOLIV,US,Automobiles & Parts,58
1741,KR,AUTOLIV,US,Automobiles & Parts,38
1741,US,AUTOLIV,US,Automobiles & Parts,117
1743,EP,PROOFPOINT,US,Software & Computer Services,3
1743,US,PROOFPOINT,US,Software & Computer Services,5
1744,CN,TRANSDIGM,US,Aerospace & Defense,70
1744,EP,TRANSDIGM,US,Aerospace & Defense,71
1744,JP,TRANSDIGM,US,Aerospace & Defense,59
1744,KR,TRANSDIGM,US,Aerospace & Defense,2
1744,US,TRANSDIGM,US,Aerospace & Defense,108
1746,CN,MCCORMICK,US,Food Producers,2
1746,EP,MCCORMICK,US,Food Producers,3
1746,US,MCCORMICK,US,Food Producers,9
1747,CN,SMITHFIELD FOODS,US,Food Producers,3
1747,EP,SMITHFIELD FOODS,US,Food Producers,3
1747,JP,SMITHFIELD FOODS,US,Food Producers,2
1747,US,SMITHFIELD FOODS,US,Food Producers,5
1748,EP,TELECOMMUNICATION SYSTEMS,US,Software & Computer Services,6
1748,JP,TELECOMMUNICATION SYSTEMS,US,Software & Computer Services,1
1748,US,TELECOMMUNICATION SYSTEMS,US,Software & Computer Services,10
1749,CN,LOCKHEED MARTIN,US,Aerospace & Defense,26
1749,EP,LOCKHEED MARTIN,US,Aerospace & Defense,104
1749,JP,LOCKHEED MARTIN,US,Aerospace & Defense,53
1749,KR,LOCKHEED MARTIN,US,Aerospace & Defense,37
1749,US,LOCKHEED MARTIN,US,Aerospace & Defense,145
1750,CN,UNITED THERAPEUTICS,US,Pharmaceuticals & Biotechnology,9
1750,EP,UNITED THERAPEUTICS,US,Pharmaceuticals & Biotechnology,11
1750,JP,UNITED THERAPEUTICS,US,Pharmaceuticals & Biotechnology,9
1750,KR,UNITED THERAPEUTICS,US,Pharmaceuticals & Biotechnology,9
1750,US,UNITED THERAPEUTICS,US,Pharmaceuticals & Biotechnology,12
1751,US,COSTAR,US,Software & Computer Services,2
1752,CN,ACHILLION PHARMACEUTICALS,US,Pharmaceuticals & Biotechnology,5
1752,EP,ACHILLION PHARMACEUTICALS,US,Pharmaceuticals & Biotechnology,6
1752,JP,ACHILLION PHARMACEUTICALS,US,Pharmaceuticals & Biotechnology,4
1752,KR,ACHILLION PHARMACEUTICALS,US,Pharmaceuticals & Biotechnology,5
1752,US,ACHILLION PHARMACEUTICALS,US,Pharmaceuticals & Biotechnology,8
1755,CN,CHEMTURA,US,Chemicals,13
1755,EP,CHEMTURA,US,Chemicals,14
1755,JP,CHEMTURA,US,Chemicals,8
1755,KR,CHEMTURA,US,Chemicals,8
1755,US,CHEMTURA,US,Chemicals,22
1756,CN,MONDELEZ,US,Food Producers,68
1756,EP,MONDELEZ,US,Food Producers,70
1756,JP,MONDELEZ,US,Food Producers,35
1756,KR,MONDELEZ,US,Food Producers,14
1756,US,MONDELEZ,US,Food Producers,71
1757,CN,ROCKWELL COLLINS,US,Aerospace & Defense,10
1757,EP,ROCKWELL COLLINS,US,Aerospace & Defense,6
1757,JP,ROCKWELL COLLINS,US,Aerospace & Defense,2
1757,US,ROCKWELL COLLINS,US,Aerospace & Defense,12
1758,EP,DEALERTRACK TECHNOLOGIES,US,Software & Computer Services,1
1758,US,DEALERTRACK TECHNOLOGIES,US,Software & Computer Services,2
1759,CN,DOVER,US, Industrial Engineering,58
1759,EP,DOVER,US, Industrial Engineering,87
1759,JP,DOVER,US, Industrial Engineering,20
1759,KR,DOVER,US, Industrial Engineering,13
1759,US,DOVER,US, Industrial Engineering,149
1760,CN,ALBEMARLE,US,Chemicals,35
1760,EP,ALBEMARLE,US,Chemicals,41
1760,JP,ALBEMARLE,US,Chemicals,32
1760,KR,ALBEMARLE,US,Chemicals,24
1760,US,ALBEMARLE,US,Chemicals,38
1761,CN,COLFAX,US, Industrial Engineering,15
1761,EP,COLFAX,US, Industrial Engineering,22
1761,JP,COLFAX,US, Industrial Engineering,11
1761,KR,COLFAX,US, Industrial Engineering,9
1761,US,COLFAX,US, Industrial Engineering,24
1763,CN,INSMED,US,Pharmaceuticals & Biotechnology,3
1763,EP,INSMED,US,Pharmaceuticals & Biotechnology,4
1763,JP,INSMED,US,Pharmaceuticals & Biotechnology,3
1763,KR,INSMED,US,Pharmaceuticals & Biotechnology,3
1763,US,INSMED,US,Pharmaceuticals & Biotechnology,8
1764,CN,RUCKUS WIRELESS,US,,3
1764,EP,RUCKUS WIRELESS,US,,5
1764,KR,RUCKUS WIRELESS,US,,2
1764,US,RUCKUS WIRELESS,US,,12
1765,CN,ORACLE,US,Software & Computer Services,186
1765,EP,ORACLE,US,Software & Computer Services,171
1765,JP,ORACLE,US,Software & Computer Services,102
1765,KR,ORACLE,US,Software & Computer Services,29
1765,US,ORACLE,US,Software & Computer Services,327
1766,CN,MEMC ELECTRONIC MATERIALS,US,Technology Hardware & Equipment,15
1766,EP,MEMC ELECTRONIC MATERIALS,US,Technology Hardware & Equipment,16
1766,JP,MEMC ELECTRONIC MATERIALS,US,Technology Hardware & Equipment,18
1766,KR,MEMC ELECTRONIC MATERIALS,US,Technology Hardware & Equipment,20
1766,US,MEMC ELECTRONIC MATERIALS,US,Technology Hardware & Equipment,38
1767,CN,SYNOPSYS,US,Software & Computer Services,23
1767,EP,SYNOPSYS,US,Software & Computer Services,19
1767,JP,SYNOPSYS,US,Software & Computer Services,9
1767,KR,SYNOPSYS,US,Software & Computer Services,18
1767,US,SYNOPSYS,US,Software & Computer Services,78
1768,CN,CREE,US,Technology Hardware & Equipment,54
1768,EP,CREE,US,Technology Hardware & Equipment,81
1768,JP,CREE,US,Technology Hardware & Equipment,15
1768,KR,CREE,US,Technology Hardware & Equipment,12
1768,US,CREE,US,Technology Hardware & Equipment,183
1769,US,ARGOS THERAPEUTICS,US,Pharmaceuticals & Biotechnology,1
1773,CN,CYTRX,US,Pharmaceuticals & Biotechnology,1
1773,EP,CYTRX,US,Pharmaceuticals & Biotechnology,2
1773,JP,CYTRX,US,Pharmaceuticals & Biotechnology,2
1773,KR,CYTRX,US,Pharmaceuticals & Biotechnology,1
1773,US,CYTRX,US,Pharmaceuticals & Biotechnology,2
1774,CN,AGCO,US, Industrial Engineering,14
1774,EP,AGCO,US, Industrial Engineering,88
1774,JP,AGCO,US, Industrial Engineering,2
1774,US,AGCO,US, Industrial Engineering,83
1776,CN,ARRIS,US,Technology Hardware & Equipment,32
1776,EP,ARRIS,US,Technology Hardware & Equipment,92
1776,JP,ARRIS,US,Technology Hardware & Equipment,7
1776,KR,ARRIS,US,Technology Hardware & Equipment,40
1776,US,ARRIS,US,Technology Hardware & Equipment,159
1777,CN,ACUITY BRANDS,US,Household Goods & Home Construction,2
1777,EP,ACUITY BRANDS,US,Household Goods & Home Construction,18
1777,US,ACUITY BRANDS,US,Household Goods & Home Construction,48
1778,CN,DANAHER,US,Electronic & Electrical Equipment,384
1778,EP,DANAHER,US,Electronic & Electrical Equipment,420
1778,JP,DANAHER,US,Electronic & Electrical Equipment,274
1778,KR,DANAHER,US,Electronic & Electrical Equipment,76
1778,US,DANAHER,US,Electronic & Electrical Equipment,518
1779,CN,IAC/INTERACTIVECORP,US,Software & Computer Services,4
1779,EP,IAC/INTERACTIVECORP,US,Software & Computer Services,4
1779,US,IAC/INTERACTIVECORP,US,Software & Computer Services,4
1780,CN,INTERSIL,US,Technology Hardware & Equipment,63
1780,KR,INTERSIL,US,Technology Hardware & Equipment,3
1780,US,INTERSIL,US,Technology Hardware & Equipment,81
1781,CN,IMMUNOMEDICS,US,Pharmaceuticals & Biotechnology,7
1781,EP,IMMUNOMEDICS,US,Pharmaceuticals & Biotechnology,7
1781,JP,IMMUNOMEDICS,US,Pharmaceuticals & Biotechnology,3
1781,KR,IMMUNOMEDICS,US,Pharmaceuticals & Biotechnology,1
1781,US,IMMUNOMEDICS,US,Pharmaceuticals & Biotechnology,36
1782,CN,FORTUNE BRANDS HOME & SECURITY,US,Household Goods & Home Construction,7
1782,EP,FORTUNE BRANDS HOME & SECURITY,US,Household Goods & Home Construction,8
1782,US,FORTUNE BRANDS HOME & SECURITY,US,Household Goods & Home Construction,25
1783,CN,BIOCRYST PHARMACEUTICALS,US,Pharmaceuticals & Biotechnology,1
1783,EP,BIOCRYST PHARMACEUTICALS,US,Pharmaceuticals & Biotechnology,3
1783,JP,BIOCRYST PHARMACEUTICALS,US,Pharmaceuticals & Biotechnology,3
1783,KR,BIOCRYST PHARMACEUTICALS,US,Pharmaceuticals & Biotechnology,1
1783,US,BIOCRYST PHARMACEUTICALS,US,Pharmaceuticals & Biotechnology,3
1784,CN,EASTMAN CHEMICAL,US,Chemicals,63
1784,EP,EASTMAN CHEMICAL,US,Chemicals,61
1784,JP,EASTMAN CHEMICAL,US,Chemicals,44
1784,KR,EASTMAN CHEMICAL,US,Chemicals,34
1784,US,EASTMAN CHEMICAL,US,Chemicals,121
1785,EP,ADTRAN,US,Technology Hardware & Equipment,12
1785,KR,ADTRAN,US,Technology Hardware & Equipment,1
1785,US,ADTRAN,US,Technology Hardware & Equipment,15
1786,EP,HEICO,US,Aerospace & Defense,2
1786,US,HEICO,US,Aerospace & Defense,3
1788,CN,SEALED AIR,US,General Industrials,21
1788,EP,SEALED AIR,US,General Industrials,44
1788,JP,SEALED AIR,US,General Industrials,7
1788,KR,SEALED AIR,US,General Industrials,3
1788,US,SEALED AIR,US,General Industrials,41
1790,CN,W R GRACE,US,Chemicals,20
1790,EP,W R GRACE,US,Chemicals,24
1790,JP,W R GRACE,US,Chemicals,19
1790,KR,W R GRACE,US,Chemicals,17
1790,US,W R GRACE,US,Chemicals,27
1791,CN,BIOMARIN PHARMACEUTICAL,US,Pharmaceuticals & Biotechnology,4
1791,EP,BIOMARIN PHARMACEUTICAL,US,Pharmaceuticals & Biotechnology,4
1791,JP,BIOMARIN PHARMACEUTICAL,US,Pharmaceuticals & Biotechnology,2
1791,KR,BIOMARIN PHARMACEUTICAL,US,Pharmaceuticals & Biotechnology,3
1791,US,BIOMARIN PHARMACEUTICAL,US,Pharmaceuticals & Biotechnology,7
1794,CN,ACXIOM,US,Software & Computer Services,5
1794,EP,ACXIOM,US,Software & Computer Services,6
1794,US,ACXIOM,US,Software & Computer Services,6
1796,CN,SOLARWINDS,US,Software & Computer Services,5
1796,EP,SOLARWINDS,US,Software & Computer Services,5
1796,JP,SOLARWINDS,US,Software & Computer Services,5
1796,US,SOLARWINDS,US,Software & Computer Services,5
1797,CN,NATIONAL INSTRUMENTS,US,Electronic & Electrical Equipment,4
1797,EP,NATIONAL INSTRUMENTS,US,Electronic & Electrical Equipment,3
1797,US,NATIONAL INSTRUMENTS,US,Electronic & Electrical Equipment,27
1798,US,DRIL QUIP,US, Industrial Engineering,16
1799,CN,LUMINEX,US,Pharmaceuticals & Biotechnology,4
1799,EP,LUMINEX,US,Pharmaceuticals & Biotechnology,5
1799,JP,LUMINEX,US,Pharmaceuticals & Biotechnology,1
1799,KR,LUMINEX,US,Pharmaceuticals & Biotechnology,1
1799,US,LUMINEX,US,Pharmaceuticals & Biotechnology,5
1800,CN,SILICON LABORATORIES,US,Technology Hardware & Equipment,37
1800,EP,SILICON LABORATORIES,US,Technology Hardware & Equipment,3
1800,US,SILICON LABORATORIES,US,Technology Hardware & Equipment,74
1801,EP,RACKSPACE HOSTING,US,Software & Computer Services,4
1801,US,RACKSPACE HOSTING,US,Software & Computer Services,12
1802,CN,TEXAS INSTRUMENTS,US,Technology Hardware & Equipment,550
1802,EP,TEXAS INSTRUMENTS,US,Technology Hardware & Equipment,52
1802,JP,TEXAS INSTRUMENTS,US,Technology Hardware & Equipment,103
1802,KR,TEXAS INSTRUMENTS,US,Technology Hardware & Equipment,1
1802,US,TEXAS INSTRUMENTS,US,Technology Hardware & Equipment,721
1803,CN,MICRON TECHNOLOGY,US,Technology Hardware & Equipment,199
1803,EP,MICRON TECHNOLOGY,US,Technology Hardware & Equipment,400
1803,JP,MICRON TECHNOLOGY,US,Technology Hardware & Equipment,287
1803,KR,MICRON TECHNOLOGY,US,Technology Hardware & Equipment,202
1803,US,MICRON TECHNOLOGY,US,Technology Hardware & Equipment,749
1804,CN,CITRIX SYSTEMS,US,Software & Computer Services,66
1804,EP,CITRIX SYSTEMS,US,Software & Computer Services,75
1804,JP,CITRIX SYSTEMS,US,Software & Computer Services,1
1804,KR,CITRIX SYSTEMS,US,Software & Computer Services,6
1804,US,CITRIX SYSTEMS,US,Software & Computer Services,98
1805,CN,OPKO HEALTH,US,Pharmaceuticals & Biotechnology,5
1805,EP,OPKO HEALTH,US,Pharmaceuticals & Biotechnology,6
1805,JP,OPKO HEALTH,US,Pharmaceuticals & Biotechnology,5
1805,KR,OPKO HEALTH,US,Pharmaceuticals & Biotechnology,5
1805,US,OPKO HEALTH,US,Pharmaceuticals & Biotechnology,8
1806,CN,HALLIBURTON,US,"Oil Equipment, Services & Distribution",280
1806,EP,HALLIBURTON,US,"Oil Equipment, Services & Distribution",868
1806,JP,HALLIBURTON,US,"Oil Equipment, Services & Distribution",3
1806,KR,HALLIBURTON,US,"Oil Equipment, Services & Distribution",1
1806,US,HALLIBURTON,US,"Oil Equipment, Services & Distribution",1499
1808,CN,CROWN HOLDINGS,US,General Industrials,27
1808,EP,CROWN HOLDINGS,US,General Industrials,36
1808,JP,CROWN HOLDINGS,US,General Industrials,16
1808,US,CROWN HOLDINGS,US,General Industrials,32
1811,CN,BAKER HUGHES,US,"Oil Equipment, Services & Distribution",75
1811,EP,BAKER HUGHES,US,"Oil Equipment, Services & Distribution",150
1811,JP,BAKER HUGHES,US,"Oil Equipment, Services & Distribution",3
1811,KR,BAKER HUGHES,US,"Oil Equipment, Services & Distribution",3
1811,US,BAKER HUGHES,US,"Oil Equipment, Services & Distribution",518
1812,EP,CYBERONICS,US,Health Care Equipment & Services,7
1812,US,CYBERONICS,US,Health Care Equipment & Services,14
1813,CN,CAMERON INTERNATIONAL,US,"Oil Equipment, Services & Distribution",20
1813,EP,CAMERON INTERNATIONAL,US,"Oil Equipment, Services & Distribution",53
1813,JP,CAMERON INTERNATIONAL,US,"Oil Equipment, Services & Distribution",1
1813,KR,CAMERON INTERNATIONAL,US,"Oil Equipment, Services & Distribution",1
1813,US,CAMERON INTERNATIONAL,US,"Oil Equipment, Services & Distribution",146
1814,CN,LEXICON PHARMACEUTICALS,US,Pharmaceuticals & Biotechnology,6
1814,EP,LEXICON PHARMACEUTICALS,US,Pharmaceuticals & Biotechnology,6
1814,JP,LEXICON PHARMACEUTICALS,US,Pharmaceuticals & Biotechnology,4
1814,KR,LEXICON PHARMACEUTICALS,US,Pharmaceuticals & Biotechnology,3
1814,US,LEXICON PHARMACEUTICALS,US,Pharmaceuticals & Biotechnology,10
1815,CN,TENNECO,US,Automobiles & Parts,65
1815,EP,TENNECO,US,Automobiles & Parts,11
1815,JP,TENNECO,US,Automobiles & Parts,41
1815,KR,TENNECO,US,Automobiles & Parts,50
1815,US,TENNECO,US,Automobiles & Parts,94
1816,CN,ALTERA,US,Technology Hardware & Equipment,98
1816,EP,ALTERA,US,Technology Hardware & Equipment,53
1816,JP,ALTERA,US,Technology Hardware & Equipment,5
1816,KR,ALTERA,US,Technology Hardware & Equipment,1
1816,US,ALTERA,US,Technology Hardware & Equipment,119
1817,CN,ADOBE SYSTEMS,US,Software & Computer Services,36
1817,US,ADOBE SYSTEMS,US,Software & Computer Services,46
1818,CN,CIRRUS LOGIC,US,Technology Hardware & Equipment,46
1818,EP,CIRRUS LOGIC,US,Technology Hardware & Equipment,38
1818,JP,CIRRUS LOGIC,US,Technology Hardware & Equipment,16
1818,KR,CIRRUS LOGIC,US,Technology Hardware & Equipment,20
1818,US,CIRRUS LOGIC,US,Technology Hardware & Equipment,101
1819,CN,INTUIT,US,Software & Computer Services,3
1819,EP,INTUIT,US,Software & Computer Services,35
